unique_key,case_key,source_id,display_name,pdf_sha256,pdf_path,offence_family,strata_tags,gold_tier,pool,route,skip_reason,backend_case_id,match_hint
sha:683c76ce8df27ae1e1ed50ace27ba32863988d453a20fd2b7f0545726443f1a5,PDF-683c76ce8df2,CB-TB-1193_Vale,CB-TB-1193_Vale.pdf,683c76ce8df27ae1e1ed50ace27ba32863988d453a20fd2b7f0545726443f1a5,C:\Users\gduff\Downloads\cb-tb-1101-1400-v5\pdfs\CB-TB-1193_Vale.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:68672acdf5e7bc2a2381be7316803cf16625f5f3c03dda239592c16e9c58375e,PDF-68672acdf5e7,CB-TB-126_Cross,CB-TB-126_Cross.pdf,68672acdf5e7bc2a2381be7316803cf16625f5f3c03dda239592c16e9c58375e,C:\Users\gduff\Downloads\cb-tb-101-200-v4\pdfs\CB-TB-126_Cross.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:68942a9e2a122322cea555d9c8f57b7de1c73f32f833d5976bef7e2c8b35a016,PDF-68942a9e2a12,CB-TB-751_Doyle,CB-TB-751_Doyle.pdf,68942a9e2a122322cea555d9c8f57b7de1c73f32f833d5976bef7e2c8b35a016,C:\Users\gduff\Downloads\cb-tb-701-800-v5\pdfs\CB-TB-751_Doyle.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:6899eb11b0d37965c7dafbaf1d1c81c1077dc8815200cfbd2c7b1b39f8b19d26,PDF-6899eb11b0d3,CB-TB-130_Ellis,CB-TB-130_Ellis.pdf,6899eb11b0d37965c7dafbaf1d1c81c1077dc8815200cfbd2c7b1b39f8b19d26,C:\Users\gduff\Downloads\cb-tb-101-200-v4\pdfs\CB-TB-130_Ellis.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:689cd77474c46bd04c2f3c994f1f733b533a61331c33da6bb79a33b7dd7cf017,PDF-689cd77474c4,CB-TB-674_Rees,CB-TB-674_Rees.pdf,689cd77474c46bd04c2f3c994f1f733b533a61331c33da6bb79a33b7dd7cf017,C:\Users\gduff\Downloads\cb-tb-601-700-v5\pdfs\CB-TB-674_Rees.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:68be785c4939cce7ebc22579b49436e15542cb2a7526c0083824ab1665969870,PDF-68be785c4939,CB-TB-2079_Okonkwo,CB-TB-2079_Okonkwo.pdf,68be785c4939cce7ebc22579b49436e15542cb2a7526c0083824ab1665969870,C:\Users\gduff\Downloads\cb-tb-1601-2200-v5-factory-run\pdfs\CB-TB-2079_Okonkwo.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:68e17da101b4aa4d5cd53491a6e2a7a3329a11cd1d281a7fcf678cbda6bbeda5,PDF-68e17da101b4,CB-TB-1688_Barlow,CB-TB-1688_Barlow.pdf,68e17da101b4aa4d5cd53491a6e2a7a3329a11cd1d281a7fcf678cbda6bbeda5,C:\Users\gduff\Downloads\cb-tb-1601-2200-v5-factory-run\pdfs\CB-TB-1688_Barlow.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=4,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:6903403e83136b34ae698c9f34745f7e7b0584b087a6a74a9d23b84772d99c0f,PDF-6903403e8313,CB-TB-156_Patel,CB-TB-156_Patel.pdf,6903403e83136b34ae698c9f34745f7e7b0584b087a6a74a9d23b84772d99c0f,C:\Users\gduff\Downloads\cb-tb-101-200-v4\pdfs\CB-TB-156_Patel.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:694b9b99b6ccce380a5a70b1ded89eeac5adad2bfe7e929039e4a3cf574255e6,PDF-694b9b99b6cc,CB-TB-628_Turner,CB-TB-628_Turner.pdf,694b9b99b6ccce380a5a70b1ded89eeac5adad2bfe7e929039e4a3cf574255e6,C:\Users\gduff\Downloads\cb-tb-601-700-v5\pdfs\CB-TB-628_Turner.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:69711be80ea30b730c8418edca61c102ff1ee4cd03d1419728d7458ce15d8f8c,PDF-69711be80ea3,CB-TB-2073_Austin,CB-TB-2073_Austin.pdf,69711be80ea30b730c8418edca61c102ff1ee4cd03d1419728d7458ce15d8f8c,C:\Users\gduff\Downloads\cb-tb-1601-2200-v5-factory-run\pdfs\CB-TB-2073_Austin.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:697c2072a3fc25f9b954c06a97a343b36086aa4b827ba7f615ca8dba964db6af,PDF-697c2072a3fc,CB-TB-1148_Byrne,CB-TB-1148_Byrne.pdf,697c2072a3fc25f9b954c06a97a343b36086aa4b827ba7f615ca8dba964db6af,C:\Users\gduff\Downloads\cb-tb-1101-1400-v5\pdfs\CB-TB-1148_Byrne.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:69a2d795e44c7d12c925a50ac2bd47ba136fdce6765b16a21c3c82b7503e0a5c,PDF-69a2d795e44c,CB-TB-753_Patterson,CB-TB-753_Patterson.pdf,69a2d795e44c7d12c925a50ac2bd47ba136fdce6765b16a21c3c82b7503e0a5c,C:\Users\gduff\Downloads\cb-tb-701-800-v5\pdfs\CB-TB-753_Patterson.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:69c2b0750c887f48843b2e4b34b369edddf0947a4750f6f4bc4da2c527c2b789,PDF-69c2b0750c88,CB-TB-134_Vale,CB-TB-134_Vale.pdf,69c2b0750c887f48843b2e4b34b369edddf0947a4750f6f4bc4da2c527c2b789,C:\Users\gduff\Downloads\cb-tb-101-200-v4\pdfs\CB-TB-134_Vale.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:69f46c4027ff8b9e9c7f4fba9eef6d46c8277f995c654d99158e7bf79c75d81c,PDF-69f46c4027ff,CB-TB-774_Quinn,CB-TB-774_Quinn.pdf,69f46c4027ff8b9e9c7f4fba9eef6d46c8277f995c654d99158e7bf79c75d81c,C:\Users\gduff\Downloads\cb-tb-701-800-v5\pdfs\CB-TB-774_Quinn.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:6a18e1a24a8446ff4e5cdcc92da04109a6a14ce024fac37a4fe88efd90831f7a,PDF-6a18e1a24a84,CB-TB-1030_Griffiths,CB-TB-1030_Griffiths.pdf,6a18e1a24a8446ff4e5cdcc92da04109a6a14ce024fac37a4fe88efd90831f7a,C:\Users\gduff\Downloads\cb-tb-901-1100-v5\pdfs\CB-TB-1030_Griffiths.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:6a57949e5c859e465d1c3fd14dfca22bc11cff174e0758a3499c9c22763a7201,PDF-6a57949e5c85,CB-TB-22_Sam_Okonkwo,CB-TB-22_Sam_Okonkwo.pdf,6a57949e5c859e465d1c3fd14dfca22bc11cff174e0758a3499c9c22763a7201,C:\Users\gduff\Downloads\CB-TB-22_Sam_Okonkwo.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,BACKEND_LIVE,,fb5e0788-3e9b-4e78-aa53-3a212764561a,new cases for cursor — Case 10
sha:6a670cc7a45e66ea83911e0fa721d86082a73aac7efe53834e51f57f9d1764e0,PDF-6a670cc7a45e,CB-TB-1535_Francis,CB-TB-1535_Francis.pdf,6a670cc7a45e66ea83911e0fa721d86082a73aac7efe53834e51f57f9d1764e0,C:\Users\gduff\Downloads\cb-tb-1501-1600-v5-factory-run\pdfs\CB-TB-1535_Francis.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:6aa74b0f439c2237f4ce54bb5cbde7ef0a581e8e022bf36d071c46ce331e19bb,PDF-6aa74b0f439c,CB-TB-694_Ross,CB-TB-694_Ross.pdf,6aa74b0f439c2237f4ce54bb5cbde7ef0a581e8e022bf36d071c46ce331e19bb,C:\Users\gduff\Downloads\cb-tb-601-700-v5\pdfs\CB-TB-694_Ross.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:6abaa4330464ede291fc9f04aa012a88e608363e69b2f201b69030e166d3870a,PDF-6abaa4330464,CB-TB-1615_Khan,CB-TB-1615_Khan.pdf,6abaa4330464ede291fc9f04aa012a88e608363e69b2f201b69030e166d3870a,C:\Users\gduff\Downloads\cb-tb-1601-2200-v5-factory-run\pdfs\CB-TB-1615_Khan.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=4,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:6ae7a49336448f1ddb02568dbafc75b679587fab88753cf7cbce94edde572f7c,PDF-6ae7a4933644,CB-TB-1945_Lowry,CB-TB-1945_Lowry.pdf,6ae7a49336448f1ddb02568dbafc75b679587fab88753cf7cbce94edde572f7c,C:\Users\gduff\Downloads\cb-tb-1601-2200-v5-factory-run\pdfs\CB-TB-1945_Lowry.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:6b147efaeef3fea1fd0f0e3214fe13a41e4ae8091ff39d38639677f4900e80ed,PDF-6b147efaeef3,CB-TB-1980_Doyle,CB-TB-1980_Doyle.pdf,6b147efaeef3fea1fd0f0e3214fe13a41e4ae8091ff39d38639677f4900e80ed,C:\Users\gduff\Downloads\cb-tb-1601-2200-v5-factory-run\pdfs\CB-TB-1980_Doyle.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:6b22ef346c9a8d399ee706e696048d526e10594cc9ae3cc2f9ea41f840a9033c,PDF-6b22ef346c9a,CB-TB-464_Parker,CB-TB-464_Parker.pdf,6b22ef346c9a8d399ee706e696048d526e10594cc9ae3cc2f9ea41f840a9033c,C:\Users\gduff\Downloads\cb-tb-401-500-v5\pdfs\CB-TB-464_Parker.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:6b2c2cf117637dbe62014b196f8d2fa22549f6c08be2d217ee8437e4bfe8f8d8,PDF-6b2c2cf11763,CB-TB-033_Kerr,CB-TB-033_Kerr.pdf,6b2c2cf117637dbe62014b196f8d2fa22549f6c08be2d217ee8437e4bfe8f8d8,C:\Users\gduff\Downloads\cb-tb-001-050-v3\pdfs\CB-TB-033_Kerr.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:6b3afef5130441701cc5705a34b3cd35b825ffd61a7b6075cc1860ba73e79a4e,PDF-6b3afef51304,CB-TB-2108_Ross,CB-TB-2108_Ross.pdf,6b3afef5130441701cc5705a34b3cd35b825ffd61a7b6075cc1860ba73e79a4e,C:\Users\gduff\Downloads\cb-tb-1601-2200-v5-factory-run\pdfs\CB-TB-2108_Ross.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:6b4d1cac021d87073059afa3d421f4b12d057a6ccd1bd662e7ad18a169dbff6f,PDF-6b4d1cac021d,CB-TB-007_Zara_Wright,CB-TB-007_Zara_Wright.pdf,6b4d1cac021d87073059afa3d421f4b12d057a6ccd1bd662e7ad18a169dbff6f,C:\Users\gduff\Downloads\CaseBrain_Blind_Bundle_Factory_v2_30_bundles (1)\pdfs\CB-TB-007_Zara_Wright.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:6b535d6f031c53e1d7f716733e7a50f1cb92212452d61e2e48d797c04227b849,PDF-6b535d6f031c,CB-TB-032_Atkinson,CB-TB-032_Atkinson.pdf,6b535d6f031c53e1d7f716733e7a50f1cb92212452d61e2e48d797c04227b849,C:\Users\gduff\Downloads\cb-tb-031-100-v4\pdfs\CB-TB-032_Atkinson.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:6b592b4f6610d68664a37e6604c9a15fb4dbc9ef7793634dfc460ff28169a0f9,PDF-6b592b4f6610,CB-TB-302_Mason,CB-TB-302_Mason.pdf,6b592b4f6610d68664a37e6604c9a15fb4dbc9ef7793634dfc460ff28169a0f9,C:\Users\gduff\Downloads\cb-tb-301-400-v4\pdfs\CB-TB-302_Mason.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:6b9bc26c01041f72f1103810beee9b47af1d50d95b34e7d2644abb49f1d7ae64,PDF-6b9bc26c0104,CB-TB-1966_Kellett,CB-TB-1966_Kellett.pdf,6b9bc26c01041f72f1103810beee9b47af1d50d95b34e7d2644abb49f1d7ae64,C:\Users\gduff\Downloads\cb-tb-1601-2200-v5-factory-run\pdfs\CB-TB-1966_Kellett.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:6ba45b0d4ccaceecdf03ea5b83b022b9b286bfd8a21772cf6fa45858e6b557b8,PDF-6ba45b0d4cca,CB-TB-743_Grant,CB-TB-743_Grant.pdf,6ba45b0d4ccaceecdf03ea5b83b022b9b286bfd8a21772cf6fa45858e6b557b8,C:\Users\gduff\Downloads\cb-tb-701-800-v5\pdfs\CB-TB-743_Grant.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:6bb0eac3588d31f45f93aafc3b47cd646e5068944cbc78fa40acc522b6718f33,PDF-6bb0eac3588d,CB-TB-1453_Patterson,CB-TB-1453_Patterson.pdf,6bb0eac3588d31f45f93aafc3b47cd646e5068944cbc78fa40acc522b6718f33,C:\Users\gduff\Downloads\cb-tb-1401-1500-v5-tmp\pdfs\CB-TB-1453_Patterson.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:6befe98e6b9400a37f8c7b24733e1524e97c691ab295ebb520a9e4d6389d8367,PDF-6befe98e6b94,CB-TB-795_Ross,CB-TB-795_Ross.pdf,6befe98e6b9400a37f8c7b24733e1524e97c691ab295ebb520a9e4d6389d8367,C:\Users\gduff\Downloads\cb-tb-701-800-v5\pdfs\CB-TB-795_Ross.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:6c2b42e67774843b754980db3ad0679014a40147ef8482b887b66ced3fb70fc3,PDF-6c2b42e67774,CB-TB-306_Rees,CB-TB-306_Rees.pdf,6c2b42e67774843b754980db3ad0679014a40147ef8482b887b66ced3fb70fc3,C:\Users\gduff\Downloads\cb-tb-301-400-v4\pdfs\CB-TB-306_Rees.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:6c4202de49323d61655d9cac7c65fcd2900d42a8e403440125e846c1e140553a,PDF-6c4202de4932,CB-TB-2156_Mitchell,CB-TB-2156_Mitchell.pdf,6c4202de49323d61655d9cac7c65fcd2900d42a8e403440125e846c1e140553a,C:\Users\gduff\Downloads\cb-tb-1601-2200-v5-factory-run\pdfs\CB-TB-2156_Mitchell.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:6c622932740293b4be3b3b7671010f38378a214f332b844fa481075a428fc779,PDF-6c6229327402,CB-TB-1048_Lloyd,CB-TB-1048_Lloyd.pdf,6c622932740293b4be3b3b7671010f38378a214f332b844fa481075a428fc779,C:\Users\gduff\Downloads\cb-tb-901-1100-v5\pdfs\CB-TB-1048_Lloyd.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:6c63b46525fb2fd368848a5dc82b37d2a5d13d08e961747d0549216a62edb670,PDF-6c63b46525fb,CB-TB-1759_Baxter,CB-TB-1759_Baxter.pdf,6c63b46525fb2fd368848a5dc82b37d2a5d13d08e961747d0549216a62edb670,C:\Users\gduff\Downloads\cb-tb-1601-2200-v5-factory-run\pdfs\CB-TB-1759_Baxter.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:6c7b2096614ab087a7542481b25a3bd676e3069710c7a9a6288040d4af2e62a0,PDF-6c7b2096614a,CB-TB-1356_Turner,CB-TB-1356_Turner.pdf,6c7b2096614ab087a7542481b25a3bd676e3069710c7a9a6288040d4af2e62a0,C:\Users\gduff\Downloads\cb-tb-1301-1400-v5\pdfs\CB-TB-1356_Turner.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:6c7ef60da395767741208d733828fa8a2b1f4932fef2aaeacdcef67bd23ca724,PDF-6c7ef60da395,CB-TB-1426_Rowe,CB-TB-1426_Rowe.pdf,6c7ef60da395767741208d733828fa8a2b1f4932fef2aaeacdcef67bd23ca724,C:\Users\gduff\Downloads\cb-tb-1401-1500-v5-tmp\pdfs\CB-TB-1426_Rowe.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:6c943a2618833e6d07df39d00660355ec33b67daa0beda7fef3b7ece4412f73f,PDF-6c943a261883,CB-TB-816_Mitchell,CB-TB-816_Mitchell.pdf,6c943a2618833e6d07df39d00660355ec33b67daa0beda7fef3b7ece4412f73f,C:\Users\gduff\Downloads\cb-tb-801-900-v5\pdfs\CB-TB-816_Mitchell.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:6cb1a59db86d2fb2183d237ecc3ea16e25b4e8c23fb6221c66dffe14ac0b3f9e,PDF-6cb1a59db86d,CB-TB-267_Okonkwo,CB-TB-267_Okonkwo.pdf,6cb1a59db86d2fb2183d237ecc3ea16e25b4e8c23fb6221c66dffe14ac0b3f9e,C:\Users\gduff\Downloads\cb-tb-201-300-v4\pdfs\CB-TB-267_Okonkwo.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:6cb20bbf70ee92753d65917ecfb159fd383018757c4c27ab3f0e31bd86cf5649,PDF-6cb20bbf70ee,CB-TB-1779_Redfern,CB-TB-1779_Redfern.pdf,6cb20bbf70ee92753d65917ecfb159fd383018757c4c27ab3f0e31bd86cf5649,C:\Users\gduff\Downloads\cb-tb-1601-2200-v5-factory-run\pdfs\CB-TB-1779_Redfern.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:6ce5a5bde6c7ea915a725f9316f5a2064b5be0e42604bf1eca44118712a2bdad,PDF-6ce5a5bde6c7,CB-TB-1659_Moran,CB-TB-1659_Moran.pdf,6ce5a5bde6c7ea915a725f9316f5a2064b5be0e42604bf1eca44118712a2bdad,C:\Users\gduff\Downloads\cb-tb-1601-2200-v5-factory-run\pdfs\CB-TB-1659_Moran.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=4,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:6cf2260db36088c7a72dcd97b9298cb1b1e3e7b640f9576e57b25500856854ca,PDF-6cf2260db360,CB-TB-882_Thornton,CB-TB-882_Thornton.pdf,6cf2260db36088c7a72dcd97b9298cb1b1e3e7b640f9576e57b25500856854ca,C:\Users\gduff\Downloads\cb-tb-801-900-v5\pdfs\CB-TB-882_Thornton.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:6cff6617c926041b5d45adbb9db1ede0d0817f7c9fc1dcc3cca0de6ed78c0d8f,PDF-6cff6617c926,CB-TB-873_Stone,CB-TB-873_Stone.pdf,6cff6617c926041b5d45adbb9db1ede0d0817f7c9fc1dcc3cca0de6ed78c0d8f,C:\Users\gduff\Downloads\cb-tb-801-900-v5\pdfs\CB-TB-873_Stone.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:6d15241de57f2d4a398fd2b95062570c8fc0c337fd3fc9d1a586972c118b5129,PDF-6d15241de57f,CB-TB-003_Merritt,CB-TB-003_Merritt.pdf,6d15241de57f2d4a398fd2b95062570c8fc0c337fd3fc9d1a586972c118b5129,C:\Users\gduff\Downloads\cb-tb-001-050-v3\pdfs\CB-TB-003_Merritt.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:6d1b27130bcef8aa69eeec49ae98a5d3100f398eb067fc63fb49efe4208a0933,PDF-6d1b27130bce,CB-TB-1670_Riley,CB-TB-1670_Riley.pdf,6d1b27130bcef8aa69eeec49ae98a5d3100f398eb067fc63fb49efe4208a0933,C:\Users\gduff\Downloads\cb-tb-1601-2200-v5-factory-run\pdfs\CB-TB-1670_Riley.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=4,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:6d289043330f917939ee6ddc35dc95ad9b8b79423eb407c40f0df3deb126d1ef,PDF-6d289043330f,CB-TB-775_Khan,CB-TB-775_Khan.pdf,6d289043330f917939ee6ddc35dc95ad9b8b79423eb407c40f0df3deb126d1ef,C:\Users\gduff\Downloads\cb-tb-701-800-v5\pdfs\CB-TB-775_Khan.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:6d2a9951a0122e276cf97c3a628eab4057b2078125c321427b42337591e90d82,PDF-6d2a9951a012,CB-TB-2078_Merritt,CB-TB-2078_Merritt.pdf,6d2a9951a0122e276cf97c3a628eab4057b2078125c321427b42337591e90d82,C:\Users\gduff\Downloads\cb-tb-1601-2200-v5-factory-run\pdfs\CB-TB-2078_Merritt.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:6d5c8d435062c90b7867a1f7804c331f6b6cd65d8fb673495f87010f345c71cd,PDF-6d5c8d435062,CB-TB-2131_Sutton,CB-TB-2131_Sutton.pdf,6d5c8d435062c90b7867a1f7804c331f6b6cd65d8fb673495f87010f345c71cd,C:\Users\gduff\Downloads\cb-tb-1601-2200-v5-factory-run\pdfs\CB-TB-2131_Sutton.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:6d714d7e4ea355e24b3bfe8fada81c068fa6db5ed6c0c3ebfaded7d7cdd113ee,PDF-6d714d7e4ea3,CB-TB-196_Cross,CB-TB-196_Cross.pdf,6d714d7e4ea355e24b3bfe8fada81c068fa6db5ed6c0c3ebfaded7d7cdd113ee,C:\Users\gduff\Downloads\cb-tb-101-200-v4\pdfs\CB-TB-196_Cross.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:6da0c2e9ff2c7339c029a0facc3f2291011c3aaffbd133d13837b1b805994fcf,PDF-6da0c2e9ff2c,CB-TB-1990_Blythe,CB-TB-1990_Blythe.pdf,6da0c2e9ff2c7339c029a0facc3f2291011c3aaffbd133d13837b1b805994fcf,C:\Users\gduff\Downloads\cb-tb-1601-2200-v5-factory-run\pdfs\CB-TB-1990_Blythe.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:6db2559ebf9beaace2ad83b97d71d83e0686f3e019edefb9552325a02b90c640,PDF-6db2559ebf9b,CB-TB-1187_Turner,CB-TB-1187_Turner.pdf,6db2559ebf9beaace2ad83b97d71d83e0686f3e019edefb9552325a02b90c640,C:\Users\gduff\Downloads\cb-tb-1101-1400-v5\pdfs\CB-TB-1187_Turner.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:6e3424b24e3aefec913e9b1ef79fe240b4025e12f132d8affdd1e1b6db2ac271,PDF-6e3424b24e3a,CB-TB-837_Ahmed,CB-TB-837_Ahmed.pdf,6e3424b24e3aefec913e9b1ef79fe240b4025e12f132d8affdd1e1b6db2ac271,C:\Users\gduff\Downloads\cb-tb-801-900-v5\pdfs\CB-TB-837_Ahmed.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:6e3f57b7a535761f016f7494c810717b3ca15b91292d6ff34f33ed85f409cd69,PDF-6e3f57b7a535,CB-TB-2199_Hale,CB-TB-2199_Hale.pdf,6e3f57b7a535761f016f7494c810717b3ca15b91292d6ff34f33ed85f409cd69,C:\Users\gduff\Downloads\cb-tb-1601-2200-v5-factory-run\pdfs\CB-TB-2199_Hale.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:6e820c3808a16762ad8f7d67c7b1755a4a83a03581b220018e77a4516baf8134,PDF-6e820c3808a1,CB-TB-720_Clarke,CB-TB-720_Clarke.pdf,6e820c3808a16762ad8f7d67c7b1755a4a83a03581b220018e77a4516baf8134,C:\Users\gduff\Downloads\cb-tb-701-800-v5\pdfs\CB-TB-720_Clarke.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=1,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
sha:6e9c0afebdf5a53b9b4fe96277e30dc4a6bf9a2e9f5b62243f52de6dfac831a3,PDF-6e9c0afebdf5,CB-TB-1165_Hale,CB-TB-1165_Hale.pdf,6e9c0afebdf5a53b9b4fe96277e30dc4a6bf9a2e9f5b62243f52de6dfac831a3,C:\Users\gduff\Downloads\cb-tb-1101-1400-v5\pdfs\CB-TB-1165_Hale.pdf,pdf_inventory_criminal,pdf_hash_unique|dupes=2,NO_GOLD,criminal,OFFLINE_CLIENT_PROJECTION,,,
